Date Time, Speed, Direction, Direction, Gust, X, R 
2022-03-16 09:00,2.20,184.00,S,3.20,0,0
2022-03-16 10:00,3.40,170.00,S,5.70,0,0
2022-03-16 11:00,3.20,186.00,S,4.90,0,0
2022-03-16 12:00,3.20,188.00,S,5.40,0,0
2022-03-16 13:00,4.20,182.00,S,6.30,0,0
2022-03-16 14:00,3.20,191.00,S,5.30,0,0
2022-03-16 15:00,2.60,191.00,S,4.50,0,0
2022-03-16 16:00,2.50,185.00,S,4.30,0,0
2022-03-16 17:00,2.40,184.00,S,4.20,0,0
2022-03-16 18:00,2.10,169.00,S,3.40,0,0
2022-03-16 19:00,0.70,167.00,SSE,2.20,0,0
2022-03-16 20:00,1.20,160.00,SSE,1.80,0,0
2022-03-16 21:00,0.10,133.00,SE,0.50,0,0
2022-03-16 22:00,2.50,136.00,SE,3.00,0,0
2022-03-16 23:00,1.00,157.00,SSE,1.20,0,0
2022-03-17 00:00,1.60,164.00,SSE,2.30,0,0
2022-03-17 01:00,0.40,144.00,SE,0.60,0,0
2022-03-17 02:00,0.40,181.00,S,0.90,0,0
2022-03-17 03:00,0.00,91.00,E,0.10,0,0
2022-03-17 04:00,0.20,122.00,ESE,0.50,0,0
2022-03-17 05:00,0.60,82.00,E,0.70,0,0
2022-03-17 06:00,0.90,55.00,NE,1.10,0,0
2022-03-17 07:00,1.10,51.00,NE,1.60,0,0
2022-03-17 08:00,1.40,68.00,ENE,2.20,0,0
2022-03-17 09:00,1.30,46.00,NE,2.90,0,0
2022-03-17 10:00,0.90,92.00,E,2.40,0,0
2022-03-17 11:00,2.30,136.00,SE,3.80,0,0
2022-03-17 12:00,3.00,135.00,SE,3.90,0,0
2022-03-17 13:00,2.50,144.00,SE,4.20,0,0
2022-03-17 14:00,2.40,157.00,SSE,4.10,0,0
2022-03-17 15:00,2.00,174.00,S,3.50,0,0
2022-03-17 16:00,2.10,149.00,SSE,3.60,0,0
2022-03-17 17:00,2.60,143.00,SE,4.30,0,0
2022-03-17 18:00,2.40,135.00,SE,3.10,0,0
2022-03-17 19:00,3.30,136.00,SE,4.40,0,0
2022-03-17 20:00,2.30,124.00,SE,4.00,0,0
2022-03-17 21:00,3.90,113.00,ESE,5.80,0,0
2022-03-17 22:00,3.10,117.00,ESE,5.40,0,0
2022-03-17 23:00,3.30,132.00,SE,4.40,0,0
2022-03-18 00:00,2.60,138.00,SE,3.40,0,0
2022-03-18 01:00,3.60,141.00,SE,5.00,0,0
2022-03-18 02:00,2.10,126.00,SE,3.10,0,0
2022-03-18 03:00,2.20,118.00,ESE,4.00,0,0
2022-03-18 04:00,2.50,129.00,SE,4.30,0,0
2022-03-18 05:00,3.80,133.00,SE,4.70,0,0
2022-03-18 06:00,4.00,142.00,SE,5.10,0,0
2022-03-18 07:00,3.70,131.00,SE,5.20,0,0
2022-03-18 08:00,4.30,135.00,SE,6.10,0,0
2022-03-18 09:00,3.90,144.00,SE,5.90,0,0
2022-03-18 10:00,3.60,142.00,SE,5.80,0,0
2022-03-18 11:00,4.60,143.00,SE,7.00,0,0
2022-03-18 12:00,3.50,137.00,SE,6.40,0,0
2022-03-18 13:00,4.70,144.00,SE,5.70,0,0
2022-03-18 14:00,4.30,144.00,SE,5.60,0,0
2022-03-18 15:00,4.70,136.00,SE,7.00,0,0
2022-03-18 16:00,4.90,139.00,SE,6.40,0,0
2022-03-18 17:00,4.50,132.00,SE,6.50,0,0
2022-03-18 18:00,4.50,135.00,SE,5.80,0,0
2022-03-18 19:00,3.10,116.00,ESE,4.50,0,0
2022-03-18 20:00,4.10,115.00,ESE,6.00,0,0
2022-03-18 21:00,3.00,111.00,ESE,4.80,0,0
2022-03-18 22:00,3.40,102.00,ESE,5.60,0,0
2022-03-18 23:00,3.30,120.00,ESE,6.40,0,0
2022-03-19 00:00,4.90,114.00,ESE,6.80,0,0
2022-03-19 01:00,5.00,130.00,SE,6.80,0,0
2022-03-19 02:00,4.60,134.00,SE,6.60,0,0
2022-03-19 03:00,4.60,141.00,SE,6.20,0,0
2022-03-19 04:00,4.90,142.00,SE,6.30,0,0
2022-03-19 05:00,4.30,143.00,SE,6.10,0,0
2022-03-19 06:00,3.10,146.00,SE,5.00,0,0
2022-03-19 07:00,3.00,142.00,SE,4.90,0,0
2022-03-19 08:00,3.10,143.00,SE,4.60,0,0
2022-03-19 09:00,3.20,142.00,SE,4.80,0,0
2022-03-19 10:00,3.50,140.00,SE,5.70,0,0
2022-03-19 11:00,3.20,141.00,SE,4.90,0,0
2022-03-19 12:00,3.50,150.00,SSE,4.90,0,0
2022-03-19 13:00,2.80,130.00,SE,4.80,0,0
2022-03-19 14:00,3.50,138.00,SE,5.40,0,0
2022-03-19 15:00,3.30,146.00,SE,4.70,0,0
2022-03-19 16:00,3.80,136.00,SE,5.30,0,0
2022-03-19 17:00,4.40,138.00,SE,6.00,0,0
2022-03-19 18:00,2.50,119.00,ESE,4.40,0,0
2022-03-19 19:00,2.30,140.00,SE,4.00,0,0
2022-03-19 20:00,2.30,98.00,E,3.00,0,0
2022-03-19 21:00,1.20,106.00,ESE,2.30,0,0
2022-03-19 22:00,2.30,116.00,ESE,3.50,0,0
2022-03-19 23:00,1.00,119.00,ESE,1.60,0,0
2022-03-20 00:00,0.50,115.00,ESE,1.20,0,0
2022-03-20 01:00,1.50,116.00,ESE,2.50,0,0
2022-03-20 02:00,1.20,89.00,E,1.40,0,0
2022-03-20 03:00,1.20,93.00,E,1.70,0,0
2022-03-20 04:00,1.20,49.00,NE,1.70,0,0
2022-03-20 05:00,1.10,69.00,ENE,1.30,0,0
2022-03-20 06:00,1.20,96.00,E,1.50,0,0
2022-03-20 07:00,1.40,90.00,E,1.60,0,0
2022-03-20 08:00,1.10,84.00,E,1.40,0,0
2022-03-20 09:00,0.80,108.00,ESE,1.50,0,0
2022-03-20 10:00,1.50,35.00,NE,3.10,0,0
2022-03-20 11:00,5.50,1.00,N,6.30,0,0
2022-03-20 12:00,4.30,3.00,N,6.30,0,0
2022-03-20 13:00,5.80,6.00,N,7.50,0,0
2022-03-20 14:00,6.40,5.00,N,7.70,0,0
2022-03-20 15:00,7.10,3.00,N,8.90,0,0
2022-03-20 16:00,6.00,358.00,N,7.50,0,0
2022-03-20 17:00,4.40,350.00,N,6.00,0,0
2022-03-20 18:00,5.30,358.00,N,6.10,0,0
2022-03-20 19:00,5.60,355.00,N,6.30,0,0
2022-03-20 20:00,4.10,2.00,N,5.70,0,0
2022-03-20 21:00,3.10,8.00,N,4.50,0,0
2022-03-20 22:00,2.30,16.00,NNE,4.60,0,0
2022-03-20 23:00,2.90,35.00,NE,5.00,0,0
2022-03-21 00:00,4.10,11.00,N,5.90,0,0
2022-03-21 01:00,1.60,33.00,NNE,4.30,0,0
2022-03-21 02:00,3.00,88.00,E,4.00,0,0
2022-03-21 03:00,2.30,79.00,E,4.30,0,0
2022-03-21 04:00,4.40,74.00,ENE,8.50,0,0
2022-03-21 05:00,5.30,72.00,ENE,7.60,0,0
2022-03-21 06:00,4.50,66.00,ENE,6.70,0,0
2022-03-21 07:00,3.70,71.00,ENE,7.10,0,0
2022-03-21 08:00,5.60,72.00,ENE,8.10,0,0
2022-03-21 09:00,3.40,55.00,NE,6.70,0,0
2022-03-21 10:00,5.90,76.00,ENE,10.10,0,0
2022-03-21 11:00,5.70,63.00,ENE,8.80,0,0
2022-03-21 12:00,5.60,69.00,ENE,9.90,0,0
2022-03-21 13:00,7.40,99.00,E,10.90,0,0
2022-03-21 14:00,6.20,98.00,E,12.30,0,0
2022-03-21 15:00,6.90,83.00,E,10.50,0,0
2022-03-21 16:00,6.00,106.00,ESE,10.50,0,0
2022-03-21 17:00,4.00,84.00,E,9.30,0,0
2022-03-21 18:00,6.90,94.00,E,10.60,0,0
2022-03-21 19:00,5.00,99.00,E,7.30,0,0
2022-03-21 20:00,5.20,87.00,E,8.20,0,0
2022-03-21 21:00,4.50,84.00,E,8.10,0,0
2022-03-21 22:00,5.00,83.00,E,10.10,0,0
2022-03-21 23:00,4.20,98.00,E,7.70,0,0
2022-03-22 00:00,6.10,102.00,ESE,9.10,0,0
2022-03-22 01:00,5.00,100.00,E,8.70,0,0
2022-03-22 02:00,4.40,98.00,E,10.40,0,0
2022-03-22 03:00,5.00,98.00,E,8.20,0,0
2022-03-22 04:00,5.90,111.00,ESE,8.60,0,0
2022-03-22 05:00,4.20,105.00,ESE,8.10,0,0
2022-03-22 06:00,4.90,109.00,ESE,7.40,0,0
2022-03-22 07:00,4.10,104.00,ESE,9.50,0,0
2022-03-22 08:00,5.60,110.00,ESE,7.50,0,0
2022-03-22 09:00,6.50,115.00,ESE,9.90,0,0
2022-03-22 10:00,7.30,111.00,ESE,10.50,0,0
2022-03-22 11:00,7.60,116.00,ESE,10.00,0,0
2022-03-22 12:00,6.40,121.00,ESE,9.80,0,0
2022-03-22 13:00,7.30,123.00,ESE,9.60,0,0
2022-03-22 14:00,5.30,130.00,SE,9.40,0,0
2022-03-22 15:00,6.30,123.00,ESE,9.80,0,0
2022-03-22 16:00,6.00,119.00,ESE,10.30,0,0
2022-03-22 17:00,6.30,113.00,ESE,10.30,0,0
2022-03-22 18:00,5.40,106.00,ESE,9.50,0,0
2022-03-22 19:00,7.10,109.00,ESE,10.10,0,0
2022-03-22 20:00,6.30,110.00,ESE,9.10,0,0
2022-03-22 21:00,7.20,113.00,ESE,9.80,0,0
2022-03-22 22:00,6.60,110.00,ESE,10.50,0,0
2022-03-22 23:00,6.50,121.00,ESE,10.40,0,0
2022-03-23 00:00,7.20,128.00,SE,11.50,0,0
2022-03-23 01:00,5.70,137.00,SE,9.80,0,0
2022-03-23 02:00,7.20,137.00,SE,11.60,0,0
2022-03-23 03:00,5.70,142.00,SE,8.70,0,0
2022-03-23 04:00,5.30,142.00,SE,9.70,0,0
2022-03-23 05:00,6.20,139.00,SE,9.70,0,0
2022-03-23 06:00,6.50,138.00,SE,8.90,0,0
2022-03-23 07:00,5.70,156.00,SSE,9.50,0,0
2022-03-23 08:00,6.90,151.00,SSE,10.20,0,0
2022-03-23 09:00,6.00,153.00,SSE,9.40,0,0
2022-03-23 10:00,5.50,150.00,SSE,7.50,0,0
2022-03-23 11:00,5.90,157.00,SSE,8.60,0,0
2022-03-23 12:00,6.20,159.00,SSE,8.90,0,0
2022-03-23 13:00,4.60,157.00,SSE,7.90,0,0
2022-03-23 14:00,5.50,150.00,SSE,8.30,0,0
2022-03-23 15:00,4.80,155.00,SSE,7.20,0,0
2022-03-23 16:00,4.20,141.00,SE,6.50,0,0
2022-03-23 17:00,5.60,128.00,SE,7.30,0,0
2022-03-23 18:00,4.20,118.00,ESE,7.30,0,0
2022-03-23 19:00,4.40,122.00,ESE,6.00,0,0
2022-03-23 20:00,4.90,124.00,SE,6.40,0,0
2022-03-23 21:00,4.20,120.00,ESE,6.50,0,0
2022-03-23 22:00,4.40,126.00,SE,7.20,0,0
2022-03-23 23:00,5.00,135.00,SE,7.20,0,0
2022-03-24 00:00,6.30,135.00,SE,8.30,0,0
2022-03-24 01:00,5.00,150.00,SSE,8.20,0,0
2022-03-24 02:00,3.70,147.00,SSE,6.40,0,0
2022-03-24 03:00,2.90,154.00,SSE,5.00,0,0
2022-03-24 04:00,4.90,140.00,SE,6.60,0,0
2022-03-24 05:00,4.50,152.00,SSE,6.90,0,0
2022-03-24 06:00,2.20,177.00,S,3.80,0,0
2022-03-24 07:00,3.20,182.00,S,5.20,0,0
2022-03-24 08:00,2.70,196.00,SSW,4.10,0,0
2022-03-24 09:00,4.20,183.00,S,6.30,0,0
2022-03-24 10:00,4.40,194.00,SSW,7.00,0,0
2022-03-24 11:00,3.60,192.00,SSW,6.40,0,0
2022-03-24 12:00,3.00,187.00,S,5.40,0,0
2022-03-24 13:00,3.00,189.00,S,5.20,0,0
2022-03-24 14:00,3.10,181.00,S,5.10,0,0
2022-03-24 15:00,2.20,194.00,SSW,4.00,0,0
2022-03-24 16:00,2.30,201.00,SSW,4.20,0,0
2022-03-24 17:00,1.30,181.00,S,2.70,0,0
2022-03-24 18:00,1.30,232.00,SW,2.30,0,0
2022-03-24 19:00,1.20,190.00,S,2.00,0,0
2022-03-24 20:00,1.40,182.00,S,2.20,0,0
2022-03-24 21:00,1.90,159.00,SSE,2.90,0,0
2022-03-24 22:00,1.60,205.00,SSW,2.50,0,0
2022-03-24 23:00,2.30,162.00,SSE,3.80,0,0
2022-03-25 00:00,1.40,201.00,SSW,2.80,0,0
2022-03-25 01:00,2.00,195.00,SSW,3.20,0,0
2022-03-25 02:00,7.40,338.00,NNW,8.60,0,0
2022-03-25 03:00,8.20,352.00,N,10.10,0,0
2022-03-25 04:00,8.10,350.00,N,9.70,0,0
2022-03-25 05:00,8.20,350.00,N,11.40,0,0
2022-03-25 06:00,8.00,5.00,N,10.40,0,0
2022-03-25 07:00,7.80,2.00,N,9.80,0,0
2022-03-25 08:00,8.40,2.00,N,10.90,0,0
2022-03-25 09:00,7.60,4.00,N,10.20,0,0
2022-03-25 10:00,3.60,24.00,NNE,6.50,0,0
2022-03-25 11:00,6.00,9.00,N,8.60,0,0
2022-03-25 12:00,8.80,359.00,N,10.90,0,0
2022-03-25 13:00,6.70,4.00,N,9.40,0,0
2022-03-25 14:00,8.40,1.00,N,10.30,0,0
2022-03-25 15:00,5.70,12.00,NNE,9.40,0,0
2022-03-25 16:00,9.20,358.00,N,10.40,0,0
2022-03-25 17:00,7.80,357.00,N,10.40,0,0
2022-03-25 18:00,7.50,359.00,N,8.60,0,0
2022-03-25 19:00,7.40,356.00,N,10.00,0,0
2022-03-25 20:00,6.50,343.00,NNW,9.10,0,0
2022-03-25 21:00,6.90,347.00,NNW,9.40,0,0
2022-03-25 22:00,8.00,335.00,NNW,9.60,0,0
2022-03-25 23:00,8.20,338.00,NNW,9.60,0,0
2022-03-26 00:00,8.00,335.00,NNW,10.80,0,0
2022-03-26 01:00,7.50,339.00,NNW,9.50,0,0
2022-03-26 02:00,6.80,336.00,NNW,8.60,0,0
2022-03-26 03:00,6.70,341.00,NNW,8.50,0,0
2022-03-26 04:00,6.90,340.00,NNW,8.70,0,0
2022-03-26 05:00,5.90,341.00,NNW,8.20,0,0
2022-03-26 06:00,6.30,337.00,NNW,7.90,0,0
2022-03-26 07:00,5.00,339.00,NNW,6.80,0,0
2022-03-26 08:00,5.20,347.00,NNW,6.90,0,0
2022-03-26 09:00,7.20,4.00,N,9.30,0,0
2022-03-26 10:00,7.70,5.00,N,9.40,0,0
2022-03-26 11:00,7.00,3.00,N,8.40,0,0
2022-03-26 12:00,6.20,6.00,N,9.10,0,0
2022-03-26 13:00,5.70,2.00,N,7.80,0,0
2022-03-26 14:00,6.50,3.00,N,8.20,0,0
2022-03-26 15:00,6.80,345.00,NNW,8.40,0,0
2022-03-26 16:00,5.10,350.00,N,6.50,0,0
2022-03-26 17:00,5.40,354.00,N,7.60,0,0
2022-03-26 18:00,5.00,333.00,NNW,6.30,0,0
2022-03-26 19:00,5.10,342.00,NNW,7.00,0,0
2022-03-26 20:00,5.20,342.00,NNW,7.70,0,0
2022-03-26 21:00,5.60,334.00,NNW,7.10,0,0
2022-03-26 22:00,4.30,344.00,NNW,6.10,0,0
2022-03-26 23:00,5.40,335.00,NNW,7.60,0,0
2022-03-27 00:00,6.50,343.00,NNW,8.60,0,0
2022-03-27 01:00,6.60,357.00,N,8.70,0,0
2022-03-27 02:00,6.30,360.00,N,7.70,0,0
2022-03-27 03:00,5.60,8.00,N,6.50,0,0
2022-03-27 04:00,6.50,0.00,N,8.00,0,0
2022-03-27 05:00,6.80,4.00,N,8.20,0,0
2022-03-27 06:00,5.90,355.00,N,7.10,0,0
2022-03-27 07:00,7.90,358.00,N,9.90,0,0
2022-03-27 08:00,6.90,4.00,N,9.50,0,0
2022-03-27 09:00,4.80,13.00,NNE,7.70,0,0
2022-03-27 10:00,4.70,10.00,N,7.00,0,0
2022-03-27 11:00,4.70,22.00,NNE,8.50,0,0
2022-03-27 12:00,5.10,43.00,NE,8.20,0,0
2022-03-27 13:00,4.80,30.00,NNE,7.90,0,0
2022-03-27 14:00,3.80,24.00,NNE,7.40,0,0
2022-03-27 15:00,4.40,27.00,NNE,5.50,0,0
2022-03-27 16:00,4.80,4.00,N,6.10,0,0
2022-03-27 17:00,4.30,354.00,N,5.60,0,0
2022-03-27 18:00,3.80,6.00,N,4.50,0,0
2022-03-27 19:00,3.60,348.00,NNW,4.50,0,0
2022-03-27 20:00,3.30,351.00,N,4.00,0,0
2022-03-27 21:00,2.30,339.00,NNW,3.40,0,0
2022-03-27 22:00,2.00,7.00,N,3.20,0,0
2022-03-27 23:00,3.30,359.00,N,4.30,0,0
2022-03-28 00:00,1.60,20.00,NNE,2.40,0,0
2022-03-28 01:00,1.90,14.00,NNE,2.60,0,0
2022-03-28 02:00,1.50,30.00,NNE,2.50,0,0
2022-03-28 03:00,1.80,34.00,NE,2.50,0,0
2022-03-28 04:00,1.30,75.00,ENE,1.60,0,0
2022-03-28 05:00,1.30,50.00,NE,1.40,0,0
2022-03-28 06:00,2.30,26.00,NNE,3.20,0,0
2022-03-28 07:00,1.60,39.00,NE,2.70,0,0
2022-03-28 08:00,2.00,57.00,ENE,3.00,0,0
2022-03-28 09:00,2.40,58.00,ENE,4.10,0,0
2022-03-28 10:00,2.80,83.00,E,5.30,0,0
2022-03-28 11:00,2.10,57.00,ENE,5.40,0,0
2022-03-28 12:00,5.00,78.00,ENE,7.00,0,0
2022-03-28 13:00,3.40,37.00,NE,5.40,0,0
2022-03-28 14:00,3.90,18.00,NNE,5.60,0,0
2022-03-28 15:00,5.50,0.00,N,6.50,0,0
2022-03-28 16:00,4.30,12.00,NNE,6.10,0,0
2022-03-28 17:00,3.60,12.00,NNE,5.80,0,0
2022-03-28 18:00,3.30,21.00,NNE,5.50,0,0
2022-03-28 19:00,2.60,45.00,NE,3.50,0,0
2022-03-28 20:00,1.00,67.00,ENE,1.70,0,0
2022-03-28 21:00,1.30,52.00,NE,1.90,0,0
2022-03-28 22:00,1.40,58.00,ENE,1.90,0,0
2022-03-28 23:00,1.00,61.00,ENE,1.20,0,0
2022-03-29 00:00,1.50,58.00,ENE,2.10,0,0
2022-03-29 01:00,1.40,57.00,ENE,2.00,0,0
2022-03-29 02:00,1.80,61.00,ENE,2.40,0,0
2022-03-29 03:00,1.60,62.00,ENE,2.20,0,0
2022-03-29 04:00,1.80,44.00,NE,2.20,0,0
2022-03-29 05:00,1.60,51.00,NE,1.90,0,0
2022-03-29 06:00,1.80,45.00,NE,2.40,0,0
2022-03-29 07:00,2.00,50.00,NE,2.70,0,0
2022-03-29 08:00,1.60,54.00,NE,3.00,0,0
2022-03-29 09:00,3.30,32.00,NNE,4.50,0,0
2022-03-29 10:00,3.60,52.00,NE,5.30,0,0
2022-03-29 11:00,3.60,75.00,ENE,6.50,0,0
2022-03-29 12:00,4.80,64.00,ENE,8.10,0,0
2022-03-29 13:00,4.80,103.00,ESE,7.10,0,0
2022-03-29 14:00,5.40,104.00,ESE,7.40,0,0
2022-03-29 15:00,5.50,106.00,ESE,8.60,0,0
2022-03-29 16:00,5.50,110.00,ESE,8.50,0,0
2022-03-29 17:00,4.40,111.00,ESE,7.80,0,0
2022-03-29 18:00,4.80,109.00,ESE,7.60,0,0
2022-03-29 19:00,5.00,114.00,ESE,7.60,0,0
2022-03-29 20:00,5.20,113.00,ESE,8.20,0,0
2022-03-29 21:00,5.30,107.00,ESE,8.40,0,0
2022-03-29 22:00,5.60,107.00,ESE,7.90,0,0
2022-03-29 23:00,5.80,108.00,ESE,8.00,0,0
2022-03-30 00:00,6.50,108.00,ESE,9.60,0,0
2022-03-30 01:00,5.70,111.00,ESE,9.40,0,0
2022-03-30 02:00,6.30,115.00,ESE,10.10,0,0
2022-03-30 03:00,6.60,119.00,ESE,11.50,0,0
2022-03-30 04:00,6.60,126.00,SE,10.00,0,0
2022-03-30 05:00,5.50,121.00,ESE,10.80,0,0
2022-03-30 06:00,6.10,123.00,ESE,10.40,0,0
2022-03-30 07:00,6.50,123.00,ESE,9.90,0,0
2022-03-30 08:00,6.40,119.00,ESE,9.20,0,0
2022-03-30 09:00,7.80,127.00,SE,10.50,0,0
2022-03-30 10:00,7.40,139.00,SE,10.20,0,0
2022-03-30 11:00,7.90,135.00,SE,11.80,0,0
2022-03-30 12:00,6.70,133.00,SE,9.60,0,0
2022-03-30 13:00,7.20,123.00,ESE,11.40,0,0
2022-03-30 14:00,8.50,126.00,SE,12.30,0,0
2022-03-30 15:00,8.80,128.00,SE,11.90,0,0
2022-03-30 16:00,8.10,127.00,SE,11.60,0,0
2022-03-30 17:00,6.50,123.00,ESE,10.60,0,0
2022-03-30 18:00,8.00,123.00,ESE,11.80,0,0
2022-03-30 19:00,7.70,118.00,ESE,12.40,0,0
2022-03-30 20:00,7.70,119.00,ESE,11.10,0,0
2022-03-30 21:00,8.30,120.00,ESE,12.10,0,0
2022-03-30 22:00,8.50,123.00,ESE,10.90,0,0
2022-03-30 23:00,10.30,134.00,SE,13.60,0,0
2022-03-31 00:00,9.80,135.00,SE,14.50,0,0
2022-03-31 01:00,10.10,137.00,SE,14.40,0,0
2022-03-31 02:00,9.80,138.00,SE,12.60,0,0
2022-03-31 03:00,7.50,140.00,SE,11.70,0,0
2022-03-31 04:00,7.70,151.00,SSE,12.00,0,0
2022-03-31 05:00,8.60,152.00,SSE,12.30,0,0
2022-03-31 06:00,7.90,151.00,SSE,11.30,0,0
2022-03-31 07:00,6.80,153.00,SSE,10.20,0,0
2022-03-31 08:00,7.70,155.00,SSE,10.70,0,0
2022-03-31 09:00,8.20,151.00,SSE,11.30,0,0
2022-03-31 10:00,8.30,154.00,SSE,11.20,0,0
2022-03-31 11:00,8.40,153.00,SSE,11.20,0,0
2022-03-31 12:00,6.00,150.00,SSE,9.50,0,0
2022-03-31 13:00,5.90,145.00,SE,8.50,0,0
2022-03-31 14:00,4.10,141.00,SE,7.90,0,0
2022-03-31 15:00,6.40,137.00,SE,8.20,0,0
2022-03-31 16:00,6.00,132.00,SE,8.00,0,0
2022-03-31 17:00,6.60,124.00,SE,9.60,0,0
2022-03-31 18:00,5.60,115.00,ESE,8.50,0,0
2022-03-31 19:00,4.30,127.00,SE,8.00,0,0
2022-03-31 20:00,4.50,130.00,SE,6.40,0,0
2022-03-31 21:00,4.30,126.00,SE,5.80,0,0
2022-03-31 22:00,4.60,136.00,SE,6.50,0,0
2022-03-31 23:00,3.30,138.00,SE,6.20,0,0
2022-04-01 00:00,3.80,141.00,SE,6.00,0,0
2022-04-01 01:00,4.30,158.00,SSE,6.10,0,0
2022-04-01 02:00,3.20,169.00,S,5.60,0,0
2022-04-01 03:00,3.60,178.00,S,5.70,0,0
2022-04-01 04:00,3.10,178.00,S,4.80,0,0
2022-04-01 05:00,2.90,176.00,S,4.70,0,0
2022-04-01 06:00,2.70,159.00,SSE,3.70,0,0
2022-04-01 07:00,2.00,149.00,SSE,3.20,0,0
2022-04-01 08:00,2.30,153.00,SSE,3.60,0,0
2022-04-01 09:00,1.50,176.00,S,3.70,0,0
2022-04-01 10:00,2.10,175.00,S,4.10,0,0
2022-04-01 11:00,3.00,184.00,S,4.90,0,0
2022-04-01 12:00,3.80,178.00,S,5.00,0,0
2022-04-01 13:00,3.20,179.00,S,5.40,0,0
2022-04-01 14:00,2.10,194.00,SSW,4.00,0,0
2022-04-01 15:00,2.60,202.00,SSW,4.50,0,0
2022-04-01 16:00,2.30,139.00,SE,3.10,0,0
2022-04-01 17:00,1.20,160.00,SSE,2.60,0,0
2022-04-01 18:00,1.40,316.00,NW,2.10,0,0
2022-04-01 19:00,0.70,288.00,WNW,1.10,0,0
2022-04-01 20:00,2.60,61.00,ENE,3.60,0,0
2022-04-01 21:00,1.70,120.00,ESE,3.10,0,0
2022-04-01 22:00,2.20,116.00,ESE,3.70,0,0
2022-04-01 23:00,2.70,119.00,ESE,4.60,0,0
2022-04-02 00:00,3.10,116.00,ESE,4.80,0,0
2022-04-02 01:00,2.80,129.00,SE,4.00,0,0
2022-04-02 02:00,3.70,140.00,SE,4.70,0,0
2022-04-02 03:00,3.60,142.00,SE,5.20,0,0
2022-04-02 04:00,2.30,137.00,SE,4.30,0,0
2022-04-02 05:00,2.70,142.00,SE,3.60,0,0
2022-04-02 06:00,2.20,145.00,SE,3.30,0,0
2022-04-02 07:00,2.40,138.00,SE,3.50,0,0
2022-04-02 08:00,3.60,142.00,SE,4.50,0,0
2022-04-02 09:00,3.90,144.00,SE,4.80,0,0
2022-04-02 10:00,4.10,141.00,SE,6.00,0,0
2022-04-02 11:00,3.90,166.00,SSE,5.70,0,0
2022-04-02 12:00,4.80,155.00,SSE,6.40,0,0
2022-04-02 13:00,3.50,158.00,SSE,6.50,0,0
2022-04-02 14:00,4.00,161.00,SSE,7.40,0,0
2022-04-02 15:00,3.90,147.00,SSE,6.40,0,0
2022-04-02 16:00,3.60,154.00,SSE,5.30,0,0
2022-04-02 17:00,3.10,148.00,SSE,5.20,0,0
2022-04-02 18:00,3.50,145.00,SE,4.50,0,0
2022-04-02 19:00,3.10,147.00,SSE,4.90,0,0
2022-04-02 20:00,1.30,154.00,SSE,2.70,0,0
2022-04-02 21:00,0.40,150.00,SSE,1.00,0,0
2022-04-02 22:00,0.70,75.00,ENE,1.50,0,0
2022-04-02 23:00,0.90,120.00,ESE,1.70,0,0
2022-04-03 00:00,0.40,129.00,SE,1.30,0,0
2022-04-03 01:00,1.20,249.00,WSW,1.60,0,0
2022-04-03 02:00,6.10,28.00,NNE,10.60,0,0
2022-04-03 03:00,5.30,46.00,NE,10.00,0,0
2022-04-03 04:00,5.30,63.00,ENE,8.50,0,0
2022-04-03 05:00,3.90,118.00,ESE,5.80,0,0
2022-04-03 06:00,6.90,141.00,SE,8.90,0,0
2022-04-03 07:00,4.00,121.00,ESE,8.10,0,0
2022-04-03 08:00,2.10,121.00,ESE,3.90,0,0
2022-04-03 09:00,2.90,134.00,SE,3.60,0,0
2022-04-03 10:00,2.50,160.00,SSE,3.90,0,0
2022-04-03 11:00,2.00,179.00,S,3.50,0,0
2022-04-03 12:00,1.60,190.00,S,3.70,0,0
2022-04-03 13:00,2.70,173.00,S,3.60,0,0
2022-04-03 14:00,2.20,242.00,WSW,3.40,0,0
2022-04-03 15:00,2.20,241.00,WSW,3.50,0,0
2022-04-03 16:00,2.60,245.00,WSW,4.00,0,0
2022-04-03 17:00,5.30,326.00,NW,6.70,0,0
2022-04-03 18:00,5.30,351.00,N,7.40,0,0
2022-04-03 19:00,0.70,306.00,NW,1.90,0,0
2022-04-03 20:00,6.00,290.00,WNW,6.70,0,0
2022-04-03 21:00,3.90,254.00,WSW,5.70,0,0
2022-04-03 22:00,1.80,114.00,ESE,2.40,0,0
2022-04-03 23:00,2.40,56.00,NE,3.50,0,0
2022-04-04 00:00,0.90,62.00,ENE,1.50,0,0
2022-04-04 01:00,2.70,135.00,SE,4.10,0,0
2022-04-04 02:00,2.80,131.00,SE,4.20,0,0
2022-04-04 03:00,1.70,58.00,ENE,2.50,0,0
2022-04-04 04:00,3.30,128.00,SE,5.20,0,0
2022-04-04 05:00,3.70,136.00,SE,5.40,0,0
2022-04-04 06:00,2.30,161.00,SSE,3.70,0,0
2022-04-04 07:00,1.60,136.00,SE,2.10,0,0
2022-04-04 08:00,0.80,210.00,SSW,3.00,0,0
2022-04-04 09:00,1.40,284.00,WNW,1.80,0,0
2022-04-04 10:00,1.50,300.00,WNW,1.80,0,0
2022-04-04 11:00,2.00,124.00,SE,2.90,0,0
2022-04-04 12:00,1.50,134.00,SE,3.30,0,0
2022-04-04 13:00,1.90,162.00,SSE,3.80,0,0
2022-04-04 14:00,3.30,176.00,S,4.00,0,0
